ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),±â¿Â QCÇÃ·¡±×,°­¼ö·®(mm),°­¼ö·® QCÇÃ·¡±×,Ç³¼Ó(m/s),Ç³¼Ó QCÇÃ·¡±×,Ç³Çâ(16¹æÀ§),Ç³Çâ QCÇÃ·¡±×,½Àµµ(%),½Àµµ QCÇÃ·¡±×,Áõ±â¾Ð(hPa),ÀÌ½½Á¡¿Âµµ(¡ÆC),ÇöÁö±â¾Ð(hPa),ÇöÁö±â¾Ð QCÇÃ·¡±×,ÇØ¸é±â¾Ð(hPa),ÇØ¸é±â¾Ð QCÇÃ·¡±×,ÀÏÁ¶(hr),ÀÏÁ¶ QCÇÃ·¡±×,ÀÏ»ç(MJ/m2),ÀÏ»ç QCÇÃ·¡±×,Àû¼³(cm),3½Ã°£½ÅÀû¼³(cm),Àü¿î·®(10ºÐÀ§),ÁßÇÏÃþ¿î·®(10ºÐÀ§),¿îÇü(¿îÇü¾à¾î),ÃÖÀú¿î°í(100m ),½ÃÁ¤(10m),Áö¸é»óÅÂ(Áö¸é»óÅÂÄÚµå),Çö»ó¹øÈ£(±¹³»½Ä),Áö¸é¿Âµµ(¡ÆC),Áö¸é¿Âµµ QCÇÃ·¡±×,5cm ÁöÁß¿Âµµ(¡ÆC),10cm ÁöÁß¿Âµµ(¡ÆC),20cm ÁöÁß¿Âµµ(¡ÆC),30cm ÁöÁß¿Âµµ(¡ÆC)
105,°­¸ª,2016-05-30 01:00,20.2,0,,,2.2,0,320,0,54,0,12.7,10.5,999.8,0,1002.8,0,,9,,9,,,,,,,2000,,,16.4,0,22.1,23.6,23.6,22.7
105,°­¸ª,2016-05-30 02:00,21.5,0,,,3.5,0,320,0,49,0,12.5,10.3,1000,0,1003,0,,9,,9,,,,,,,2000,,,19.1,0,21.9,23.2,23.5,22.6
105,°­¸ª,2016-05-30 03:00,19.4,0,,,1.9,0,20,0,55,0,12.4,10.1,1001.3,0,1004.3,0,,9,,9,,,,,,,2000,,,16,0,21.6,22.8,23.3,22.6
105,°­¸ª,2016-05-30 04:00,18.9,0,,,1,0,20,0,59,0,12.9,10.7,1001.9,0,1004.9,0,,9,,9,,,,,,,2000,,,13.6,0,21.1,22.5,23.1,22.6
105,°­¸ª,2016-05-30 05:00,17.9,0,,,1.1,0,20,0,64,0,13,10.9,1002.9,0,1005.9,0,,9,,9,,,,,,,2000,,,13.6,0,20.7,22.1,22.9,22.5
105,°­¸ª,2016-05-30 06:00,15.3,0,,,1.2,0,90,0,85,0,14.7,12.7,1003.5,0,1006.6,0,0,0,.07,0,,,,,,,460,,,14.9,0,20.4,21.8,22.8,22.4
105,°­¸ª,2016-05-30 07:00,15.6,0,,,2.4,0,50,0,83,0,14.7,12.7,1004.5,0,1007.6,0,0,0,.25,0,,,,,,,600,,,18.5,0,20.5,21.6,22.6,22.4
105,°­¸ª,2016-05-30 08:00,15.7,0,,,1.7,0,50,0,81,0,14.4,12.4,1005.1,0,1008.2,0,0,0,.26,0,,,,,,,700,,,19,0,20.6,21.5,22.4,22.3
105,°­¸ª,2016-05-30 09:00,16.6,0,,,2.4,0,50,0,75,0,14.1,12.1,1005.2,0,1008.3,0,0,0,.45,0,,,,,,,900,,,22.6,0,20.8,21.4,22.2,22.2
105,°­¸ª,2016-05-30 10:00,16.8,0,,,2.8,0,70,0,74,0,14.1,12.1,1005.4,0,1008.5,0,0,0,.69,0,,,,,,,1200,,,23.9,0,21.2,21.5,22.1,22.1
105,°­¸ª,2016-05-30 11:00,17.3,0,,,2,0,70,0,73,0,14.4,12.4,1005.3,0,1008.3,0,0,0,.96,0,,,,,,,1400,,,27.9,0,21.7,21.7,22,22
105,°­¸ª,2016-05-30 12:00,17.6,0,,,3.1,0,70,0,72,0,14.4,12.4,1005.1,0,1008.1,0,0,0,1.4,0,,,,,,,1800,,,30.5,0,22.5,22,22,22
105,°­¸ª,2016-05-30 13:00,17.6,0,,,2.6,0,50,0,72,0,14.4,12.4,1005,0,1008,0,0,0,1.41,0,,,,,,,1800,,,31.8,0,22.9,22.4,22,21.9
105,°­¸ª,2016-05-30 14:00,19.4,0,,,1.4,0,360,0,67,0,15.1,13.1,1003.8,0,1006.8,0,.4,0,2.64,0,,,,,,,2000,,,45.4,0,24.5,22.9,22,21.8
105,°­¸ª,2016-05-30 15:00,21.6,0,,,2,0,140,0,60,0,15.4,13.4,1003.5,0,1006.5,0,1,0,3.01,0,,,,,,,2000,,,43.5,0,26.4,23.6,22.1,21.8
105,°­¸ª,2016-05-30 16:00,21.6,0,,,1.8,0,160,0,59,0,15.2,13.2,1002.7,0,1005.7,0,1,0,2.48,0,,,,,,,2000,,,37.8,0,26.9,24.5,22.2,21.8
105,°­¸ª,2016-05-30 17:00,21.6,0,,,1.7,0,160,0,60,0,15.4,13.4,1002,0,1005,0,1,0,1.82,0,,,,,,,2000,,,33,0,26.6,25,22.5,21.8
105,°­¸ª,2016-05-30 18:00,21.1,0,,,1.6,0,50,0,61,0,15.2,13.2,1001.5,0,1004.5,0,1,0,1.06,0,,,,,,,2000,,,24.9,0,25.7,25.1,22.7,21.8
105,°­¸ª,2016-05-30 19:00,21.2,0,,,.5,0,50,0,63,0,15.8,13.8,1001.5,0,1004.5,0,.8,0,.37,0,,,,,,,2000,,,21,0,24.8,25,22.9,21.8
105,°­¸ª,2016-05-30 20:00,20.6,0,,,1.1,0,250,0,68,0,16.4,14.4,1001.3,0,1004.3,0,0,0,.04,0,,,,,,,2000,,,17.1,0,23.8,24.5,23,21.9
105,°­¸ª,2016-05-30 21:00,19.9,0,,,1.1,0,140,0,69,0,16,14,1001.2,0,1004.2,0,,9,,9,,,,,,,1500,,,16.6,0,23,24,23.1,21.9
105,°­¸ª,2016-05-30 22:00,24.6,0,,,2.1,0,320,0,38,0,11.7,9.3,1001.6,0,1004.5,0,,9,,9,,,,,,,2000,,,20.4,0,22.7,23.6,23,22
105,°­¸ª,2016-05-30 23:00,24.8,0,,,6,0,290,0,36,0,11.2,8.7,1002,0,1004.9,0,,9,,9,,,,,,,2000,,,22.6,0,22.6,23.3,22.9,22
105,°­¸ª,2016-05-31 00:00,24.1,0,,,5.6,0,290,0,32,0,9.5,6.3,1002,0,1005,0,,9,,9,,,,,,,2000,,,21.8,0,22.3,23,22.8,22.1
105,°­¸ª,2016-05-31 01:00,23.6,0,,,4.8,0,290,0,31,0,9,5.4,1001.7,0,1004.7,0,,9,,9,,,,,,,2000,,,21.2,0,21.9,22.7,22.7,22
105,°­¸ª,2016-05-31 02:00,23.2,0,,,4.1,0,320,0,30,0,8.5,4.6,1001.7,0,1004.7,0,,9,,9,,,,,,,2000,,,20.5,0,21.7,22.4,22.6,22
105,°­¸ª,2016-05-31 03:00,22.7,0,,,2.1,0,320,0,29,0,8,3.7,1001.9,0,1004.9,0,,9,,9,,,,,,,2000,,,17.9,0,21.3,22.2,22.5,22
105,°­¸ª,2016-05-31 04:00,21.7,0,,,3.1,0,290,0,35,0,9,5.5,1002.3,0,1005.3,0,,9,,9,,,,,,,2000,,,18.3,0,20.9,21.9,22.3,22
105,°­¸ª,2016-05-31 05:00,21.5,0,,,2.8,0,320,0,36,0,9.2,5.7,1002.3,0,1005.3,0,,9,,9,,,,,,,2000,,,18,0,20.7,21.6,22.2,22
105,°­¸ª,2016-05-31 06:00,21.4,0,,,3.3,0,320,0,44,0,11.2,8.6,1002.6,0,1005.6,0,0,0,.05,0,,,,,,,2000,,,19.4,0,20.5,21.4,22.1,21.9
105,°­¸ª,2016-05-31 07:00,22.6,0,,,2.7,0,290,0,43,0,11.7,9.3,1002.7,0,1005.7,0,.7,0,.49,0,,,,,,,2000,,,25.3,0,20.7,21.3,21.9,21.8
105,°­¸ª,2016-05-31 08:00,23.5,0,,,3,0,320,0,45,0,12.9,10.8,1003,0,1006,0,.9,0,.99,0,,,,,,,1700,,,27.7,0,21.4,21.3,21.8,21.8
105,°­¸ª,2016-05-31 09:00,24.9,0,,,4,0,290,0,41,0,12.9,10.7,1002.6,0,1005.5,0,1,0,1.72,0,,,,,,,2000,,,34.7,0,22.6,21.6,21.7,21.7
105,°­¸ª,2016-05-31 10:00,26.8,0,,,1.6,0,270,0,37,0,12.9,10.8,1002.6,0,1005.5,0,1,0,2.33,0,,,,,,,2000,,,45.6,0,24.2,22.2,21.7,21.6
105,°­¸ª,2016-05-31 11:00,27,0,,,2.7,0,70,0,34,0,12,9.7,1002.7,0,1005.6,0,1,0,2.85,0,,,,,,,2000,,,50.5,0,26.1,23.1,21.8,21.6
105,°­¸ª,2016-05-31 12:00,25.4,0,,,3,0,50,0,40,0,12.9,10.8,1002.7,0,1005.7,0,1,0,3.13,0,,,,,,,2000,,,48.6,0,27.3,24.1,21.9,21.6
105,°­¸ª,2016-05-31 13:00,26.4,0,,,2.3,0,70,0,37,0,12.7,10.5,1001.8,0,1004.7,0,1,0,3.04,0,,,,,,,2000,,,49.8,0,28.3,25.2,22.2,21.5
105,°­¸ª,2016-05-31 14:00,24.4,0,,,2.7,0,90,0,44,0,13.4,11.3,1001.7,0,1004.6,0,1,0,2.85,0,,,,,,,2000,,,42.8,0,29,26,22.5,21.6
105,°­¸ª,2016-05-31 15:00,23.6,0,,,1.7,0,50,0,47,0,13.7,11.6,1001.8,0,1004.8,0,.7,0,2.05,0,,,,,,,2000,,,41.2,0,28.6,26.7,22.9,21.6
105,°­¸ª,2016-05-31 16:00,25.4,0,,,1.6,0,230,0,43,0,13.9,11.9,1001.7,0,1004.7,0,1,0,2.17,0,,,,,,,2000,,,39.6,0,28.9,27,23.2,21.7
105,°­¸ª,2016-05-31 17:00,25.1,0,,,2,0,160,0,43,0,13.7,11.6,1001.9,0,1004.9,0,.9,0,1.52,0,,,,,,,2000,,,35.2,0,28.3,27.2,23.5,21.8
105,°­¸ª,2016-05-31 18:00,23.8,0,,,1.6,0,140,0,46,0,13.5,11.4,1002.5,0,1005.5,0,1,0,1,0,,,,,,,2000,,,26.9,0,27.4,27.1,23.7,21.9
105,°­¸ª,2016-05-31 19:00,23.4,0,,,.7,0,140,0,44,0,12.6,10.4,1003.1,0,1006.1,0,.4,0,.33,0,,,,,,,2000,,,22.3,0,26.3,26.7,23.9,22.1
105,°­¸ª,2016-05-31 20:00,22.7,0,,,1.3,0,290,0,51,0,14,12,1003.9,0,1006.9,0,0,0,.03,0,,,,,,,2000,,,20.1,0,25.2,26.2,24,22.2
105,°­¸ª,2016-05-31 21:00,21.6,0,,,1.5,0,290,0,57,0,14.7,12.7,1004.7,0,1007.7,0,,9,,9,,,,,,,2000,,,18.8,0,24.5,25.6,24,22.3
105,°­¸ª,2016-05-31 22:00,20.3,0,,,1.5,0,290,0,59,0,14,12,1005.3,0,1008.3,0,,9,,9,,,,,,,1200,,,16.5,0,23.7,25.1,23.9,22.4
105,°­¸ª,2016-05-31 23:00,19.5,0,,,.8,0,320,0,59,0,13.3,11.2,1005.3,0,1008.3,0,,9,,9,,,,,,,1400,,,15.9,0,23,24.5,23.8,22.5
105,°­¸ª,2016-06-01 00:00,18.7,0,,,1.4,0,180,0,63,0,13.6,11.5,1005.8,0,1008.8,0,,9,,9,,,,,,,1400,,,14.8,0,22.4,23.9,23.7,22.5
105,°­¸ª,2016-06-01 01:00,18.1,0,,,2.4,0,160,0,69,0,14.3,12.3,1006.6,0,1009.6,0,,9,,9,,,,,,,2000,,,15.5,0,21.9,23.5,23.5,22.5
105,°­¸ª,2016-06-01 02:00,17.4,0,,,2.7,0,160,0,75,0,14.9,12.9,1007.1,0,1010.2,0,,9,,9,,,,,,,2000,,,15.5,0,21.6,23,23.4,22.5
105,°­¸ª,2016-06-01 03:00,16.9,0,,,2.4,0,180,0,73,0,14,12,1007.4,0,1010.5,0,,9,,9,,,,,,,2000,,,14.5,0,21.2,22.6,23.2,22.5
105,°­¸ª,2016-06-01 04:00,15.7,0,,,1.2,0,290,0,78,0,13.8,11.8,1007.7,0,1010.8,0,,9,,9,,,,,,,1200,,,12.9,0,20.7,22.3,23,22.5
105,°­¸ª,2016-06-01 05:00,14.7,0,,,1.5,0,290,0,81,0,13.5,11.4,1007.7,0,1010.8,0,,9,,9,,,,,,,800,,,12.5,0,20.3,21.9,22.8,22.4
105,°­¸ª,2016-06-01 06:00,14.6,0,,,2.4,0,290,0,79,0,13,10.9,1007.5,0,1010.6,0,0,0,.08,0,,,,,,,700,,,13.8,0,20,21.6,22.6,22.3
105,°­¸ª,2016-06-01 07:00,16.5,0,,,2.7,0,320,0,70,0,13.1,11,1007.5,0,1010.6,0,.7,0,.54,0,,,,,,,1200,,,20.6,0,20.1,21.3,22.4,22.3
105,°­¸ª,2016-06-01 08:00,19.5,0,,,1.7,0,290,0,50,0,11.2,8.7,1007.2,0,1010.2,0,.9,0,1.05,0,,,,,,,2000,,,23.5,0,20.8,21.3,22.2,22.2
105,°­¸ª,2016-06-01 09:00,21.8,0,,,1.7,0,250,0,37,0,9.6,6.4,1007.3,0,1010.3,0,1,0,2.15,0,,,,,,,2000,,,41.5,0,22.5,21.5,22.1,22.1
105,°­¸ª,2016-06-01 10:00,23.4,0,,,1.7,0,140,0,42,0,12,9.7,1007.3,0,1010.3,0,1,0,2.73,0,,,,,,,2000,,,48.5,0,24.4,22.1,22,22.1
105,°­¸ª,2016-06-01 11:00,23.7,0,,,2.2,0,110,0,25,0,7.3,2.4,1007.3,0,1010.3,0,1,0,3.32,0,,,,,,,2000,,,52.3,0,26.4,23.1,22,21.9
105,°­¸ª,2016-06-01 12:00,24.3,0,,,2.4,0,110,0,26,0,7.8,3.5,1006.9,0,1009.9,0,1,0,3.63,0,,,,,,,2000,,,55.1,0,28.1,24.3,22.2,21.9
105,°­¸ª,2016-06-01 13:00,24.2,0,,,2.9,0,160,0,26,0,7.8,3.4,1006.7,0,1009.7,0,1,0,3.71,0,,,,,,,2000,,,53.7,0,29.4,25.6,22.4,21.9
105,°­¸ª,2016-06-01 14:00,23.8,0,,,2.4,0,140,0,28,0,8.2,4.1,1006.7,0,1009.7,0,1,0,3.6,0,,,,,,,2000,,,51.9,0,30.2,26.7,22.8,21.9
105,°­¸ª,2016-06-01 15:00,23.4,0,,,2,0,110,0,43,0,12.3,10,1006.3,0,1009.3,0,1,0,3.22,0,,,,,,,2000,,,47.1,0,30.7,27.6,23.2,21.9
105,°­¸ª,2016-06-01 16:00,23.4,0,,,2.2,0,140,0,43,0,12.3,10,1006.1,0,1009.1,0,1,0,2.64,0,,,,,,,2000,,,40.8,0,30.5,28.1,23.6,22
105,°­¸ª,2016-06-01 17:00,23.4,0,,,1.9,0,110,0,44,0,12.6,10.4,1005.9,0,1008.9,0,1,0,1.98,0,,,,,,,2000,,,35.7,0,29.7,28.3,23.9,22.1
105,°­¸ª,2016-06-01 18:00,21.9,0,,,1.9,0,140,0,48,0,12.5,10.3,1005.9,0,1008.9,0,1,0,1.25,0,,,,,,,2000,,,24.9,0,28.4,28.1,24.3,22.2
105,°­¸ª,2016-06-01 19:00,20.9,0,,,.8,0,90,0,51,0,12.5,10.3,1006.3,0,1009.3,0,.9,0,.49,0,,,,,,,2000,,,19.6,0,26.9,27.5,24.5,22.4
105,°­¸ª,2016-06-01 20:00,19.9,0,,,1.6,0,290,0,57,0,13.2,11.1,1006.6,0,1009.6,0,0,0,.02,0,,,,,,,2000,,,16.7,0,25.6,26.8,24.6,22.6
105,°­¸ª,2016-06-01 21:00,18,0,,,1.7,0,290,0,59,0,12.1,9.8,1007,0,1010,0,,9,,9,,,,,,,2000,,,15.4,0,24.5,26,24.6,22.7
105,°­¸ª,2016-06-01 22:00,17,0,,,2,0,290,0,55,0,10.6,7.8,1007.6,0,1010.7,0,,9,,9,,,,,,,2000,,,14.3,0,23.6,25.3,24.5,22.8
105,°­¸ª,2016-06-01 23:00,16.4,0,,,2,0,320,0,48,0,8.9,5.3,1008,0,1011.1,0,,9,,9,,,,,,,2000,,,13.9,0,22.9,24.6,24.3,22.9
105,°­¸ª,2016-06-02 00:00,15.6,0,,,2.1,0,320,0,47,0,8.3,4.3,1007.8,0,1010.9,0,,9,,9,,,,,,,2000,,,13.1,0,22.2,23.9,24.1,22.9
105,°­¸ª,2016-06-02 01:00,15,0,,,1.9,0,290,0,45,0,7.6,3.1,1007.5,0,1010.6,0,,9,,9,,,,,,,2000,,,12.3,0,21.6,23.4,23.9,22.9
105,°­¸ª,2016-06-02 02:00,14.6,0,,,1.9,0,290,0,48,0,7.9,3.6,1007.5,0,1010.6,0,,9,,9,,,,,,,2000,,,11.7,0,21,22.8,23.6,22.9
105,°­¸ª,2016-06-02 03:00,14.3,0,,,1.6,0,290,0,49,0,8,3.7,1007.5,0,1010.6,0,,9,,9,,,,,,,2000,,,11.6,0,20.6,22.4,23.4,22.8
105,°­¸ª,2016-06-02 04:00,14.3,0,,,3.2,0,320,0,48,0,7.8,3.4,1007.5,0,1010.6,0,,9,,9,,,,,,,2000,,,12.4,0,20.1,21.9,23.2,22.8
105,°­¸ª,2016-06-02 05:00,14,0,,,2,0,290,0,49,0,7.8,3.4,1007.7,0,1010.8,0,,9,,9,,,,,,,2000,,,11.2,0,19.8,21.5,22.9,22.7
105,°­¸ª,2016-06-02 06:00,14.4,0,,,2.3,0,290,0,48,0,7.8,3.5,1008.1,0,1011.2,0,0,0,.06,0,,,,,,,2000,,,12.8,0,19.5,21.2,22.7,22.6
105,°­¸ª,2016-06-02 07:00,16.4,0,,,1.7,0,290,0,44,0,8.1,4,1008.3,0,1011.4,0,.8,0,.6,0,,,,,,,2000,,,23.1,0,19.7,20.9,22.5,22.6
105,°­¸ª,2016-06-02 08:00,19.5,0,,,1.4,0,320,0,35,0,7.9,3.6,1008.4,0,1011.4,0,.9,0,.98,0,,,,,,,2000,,,22.3,0,20.5,20.9,22.3,22.5
105,°­¸ª,2016-06-02 09:00,21.7,0,,,1.7,0,160,0,40,0,10.3,7.4,1008.4,0,1011.4,0,1,0,2.14,0,,,,,,,2000,,,41.2,0,22.3,21.2,22.1,22.3
105,°­¸ª,2016-06-02 10:00,23.7,0,,,2.2,0,160,0,34,0,9.9,6.8,1007.9,0,1010.9,0,1,0,2.79,0,,,,,,,2000,,,50.1,0,24.4,21.8,22,22.2
105,°­¸ª,2016-06-02 11:00,24.6,0,,,2.4,0,160,0,29,0,8.9,5.3,1007.9,0,1010.9,0,.9,0,2.97,0,,,,,,,2000,,,53.6,0,26.4,22.9,22,22.1
105,°­¸ª,2016-06-02 12:00,24.9,0,,,3.2,0,160,0,27,0,8.5,4.6,1007.5,0,1010.5,0,1,0,3.59,0,,,,,,,2000,,,54.1,0,28.1,24.2,22.1,22
105,°­¸ª,2016-06-02 13:00,25.8,0,,,2.9,0,140,0,29,0,9.6,6.4,1007,0,1010,0,1,0,3.65,0,,,,,,,2000,,,56.1,0,29.5,25.5,22.4,22
105,°­¸ª,2016-06-02 14:00,25.7,0,,,3.1,0,160,0,27,0,8.8,5.2,1006.8,0,1009.8,0,1,0,3.5,0,,,,,,,2000,,,52.8,0,30.5,26.7,22.8,21.9
105,°­¸ª,2016-06-02 15:00,25.6,0,,,3.8,0,160,0,28,0,9.2,5.7,1006.6,0,1009.6,0,1,0,3.11,0,,,,,,,2000,,,45.2,0,30.8,27.6,23.2,22
105,°­¸ª,2016-06-02 16:00,25.4,0,,,2.9,0,160,0,25,0,8.1,3.9,1006.5,0,1009.5,0,1,0,2.54,0,,,,,,,2000,,,40.5,0,30.4,28.1,23.6,22.1
105,°­¸ª,2016-06-02 17:00,25.1,0,,,3.3,0,160,0,25,0,7.9,3.6,1006.1,0,1009.1,0,1,0,2,0,,,,,,,2000,,,36,0,29.7,28.3,23.9,22.2
105,°­¸ª,2016-06-02 18:00,24.2,0,,,3.1,0,160,0,27,0,8.1,4,1005.9,0,1008.9,0,1,0,1.23,0,,,,,,,2000,,,26.4,0,28.4,28,24.3,22.3
105,°­¸ª,2016-06-02 19:00,23.2,0,,,2.6,0,180,0,29,0,8.2,4.1,1005.7,0,1008.7,0,.9,0,.48,0,,,,,,,2000,,,21.8,0,27,27.5,24.6,22.5
105,°­¸ª,2016-06-02 20:00,21.7,0,,,1.8,0,180,0,30,0,7.7,3.3,1006.1,0,1009.1,0,0,0,.03,0,,,,,,,2000,,,18.2,0,25.8,26.8,24.6,22.7
105,°­¸ª,2016-06-02 21:00,19.6,0,,,2.1,0,290,0,44,0,10,7,1006.8,0,1009.8,0,,9,,9,,,,,,,2000,,,16.9,0,24.7,26.1,24.6,22.8
105,°­¸ª,2016-06-02 22:00,18.9,0,,,1.4,0,290,0,47,0,10.2,7.3,1006.8,0,1009.8,0,,9,,9,,,,,,,2000,,,15.9,0,23.9,25.4,24.5,22.9
105,°­¸ª,2016-06-02 23:00,18.5,0,,,1,0,320,0,49,0,10.4,7.5,1006.8,0,1009.8,0,,9,,9,,,,,,,2000,,,15,0,23.3,24.8,24.4,22.9
105,°­¸ª,2016-06-03 00:00,19,0,,,4.3,0,50,0,48,0,10.5,7.7,1007.8,0,1010.8,0,,9,,9,,,,,,,2000,,,16.8,0,22.7,24.2,24.2,23
105,°­¸ª,2016-06-03 01:00,19,0,,,1.1,0,290,0,51,0,11.2,8.6,1008.1,0,1011.1,0,,9,,9,,,,,,,2000,,,15.4,0,22.4,23.7,24,23
105,°­¸ª,2016-06-03 02:00,17.8,0,,,2.4,0,290,0,54,0,10.9,8.3,1006.6,0,1009.6,0,,9,,9,,,,,,,2000,,,16,0,22,23.4,23.8,23
105,°­¸ª,2016-06-03 03:00,19.1,0,,,2.7,0,320,0,48,0,10.6,7.8,1005.6,0,1008.6,0,,9,,9,,,,,,,2000,,,17.1,0,21.8,23,23.6,23
105,°­¸ª,2016-06-03 04:00,19.2,0,,,1.1,0,20,0,47,0,10.4,7.6,1006.4,0,1009.4,0,,9,,9,,,,,,,2000,,,13.9,0,21.4,22.7,23.4,22.9
105,°­¸ª,2016-06-03 05:00,17.8,0,,,1.6,0,270,0,62,0,12.6,10.4,1006.7,0,1009.7,0,,9,,9,,,,,,,2000,,,14.4,0,21.1,22.4,23.2,22.9
105,°­¸ª,2016-06-03 06:00,17.2,0,,,1.4,0,290,0,62,0,12.1,9.8,1006.6,0,1009.7,0,0,0,.07,0,,,,,,,2000,,,15.2,0,20.7,22.1,23,22.8
105,°­¸ª,2016-06-03 07:00,19.7,0,,,.8,0,160,0,52,0,11.9,9.5,1006.4,0,1009.4,0,.8,0,.57,0,,,,,,,2000,,,27.2,0,20.9,21.9,22.9,22.7
105,°­¸ª,2016-06-03 08:00,22.9,0,,,1.2,0,160,0,43,0,11.9,9.6,1006.8,0,1009.8,0,.9,0,.96,0,,,,,,,2000,,,26.3,0,21.9,21.9,22.7,22.6
105,°­¸ª,2016-06-03 09:00,25.8,0,,,.8,0,230,0,33,0,10.9,8.2,1006.7,0,1009.7,0,1,0,2.01,0,,,,,,,2000,,,45,0,23.6,22.2,22.6,22.5
105,°­¸ª,2016-06-03 10:00,28,0,,,1.7,0,290,0,25,0,9.4,6.1,1006.1,0,1009,0,.7,0,1.78,0,,,,,,,2000,,,51.2,0,25.7,23,22.5,22.5
105,°­¸ª,2016-06-03 11:00,29.3,0,,,2.1,0,180,0,28,0,11.3,8.8,1005.9,0,1008.8,0,1,0,3.17,0,,,,,,,2000,,,56.5,0,27.7,24,22.6,22.4
105,°­¸ª,2016-06-03 12:00,29.3,0,,,3.2,0,160,0,27,0,10.9,8.3,1005.6,0,1008.5,0,1,0,3.45,0,,,,,,,2000,,,54,0,29.3,25.3,22.8,22.4
105,°­¸ª,2016-06-03 13:00,30.1,0,,,2.6,0,160,0,26,0,11,8.4,1005.3,0,1008.2,0,1,0,3.55,0,,,,,,,2000,,,57.2,0,30.6,26.6,23.1,22.4
105,°­¸ª,2016-06-03 14:00,30.1,0,,,2.5,0,160,0,24,0,10.2,7.3,1004.9,0,1007.8,0,1,0,3.43,0,,,,,,,2000,,,55.2,0,31.5,27.7,23.5,22.4
105,°­¸ª,2016-06-03 15:00,30.2,0,,,3.2,0,180,0,23,0,9.8,6.7,1004.6,0,1007.5,0,1,0,3.06,0,,,,,,,2000,,,51.7,0,31.8,28.6,23.8,22.4
105,°­¸ª,2016-06-03 16:00,29.8,0,,,4,0,160,0,24,0,10,7,1004.2,0,1007.1,0,1,0,2.57,0,,,,,,,2000,,,44.3,0,31.6,29.1,24.3,22.5
105,°­¸ª,2016-06-03 17:00,29.5,0,,,3.4,0,180,0,25,0,10.2,7.3,1004,0,1006.9,0,1,0,1.77,0,,,,,,,2000,,,39.5,0,30.7,29.3,24.7,22.7
105,°­¸ª,2016-06-03 18:00,29.5,0,,,3,0,320,0,26,0,10.6,7.9,1004.1,0,1007,0,.9,0,.88,0,,,,,,,2000,,,31.1,0,29.6,29.1,25,22.9
105,°­¸ª,2016-06-03 19:00,28.2,0,,,3.6,0,290,0,27,0,10.3,7.4,1004.7,0,1007.6,0,.5,0,.41,0,,,,,,,2000,,,27.4,0,28.4,28.7,25.3,23
105,°­¸ª,2016-06-03 20:00,27,0,,,3.6,0,290,0,31,0,11,8.4,1004.5,0,1007.4,0,0,0,.04,0,,,,,,,2000,,,25.2,0,27.4,28.1,25.4,23.2
105,°­¸ª,2016-06-03 21:00,26,0,,,3.2,0,290,0,34,0,11.4,8.9,1005,0,1008,0,,9,,9,,,,,,,2000,,,23.9,0,26.6,27.5,25.4,23.3
105,°­¸ª,2016-06-03 22:00,25.4,0,,,3.5,0,290,0,34,0,10.9,8.3,1005.1,0,1008.1,0,,9,,9,,,,,,,2000,,,23.2,0,25.9,26.9,25.4,23.4
105,°­¸ª,2016-06-03 23:00,25.2,0,,,4.4,0,290,0,33,0,10.5,7.7,1005.1,0,1008.1,0,,9,,9,,,,,,,2000,,,23.4,0,25.4,26.4,25.3,23.5
105,°­¸ª,2016-06-04 00:00,25.3,0,,,4.4,0,320,0,30,0,9.6,6.4,1004.4,0,1007.4,0,,9,,9,,,,,,,2000,,,23.5,0,25,25.9,25.1,23.6
105,°­¸ª,2016-06-04 01:00,25.2,0,,,3.6,0,320,0,28,0,8.9,5.3,1004.1,0,1007.1,0,,9,,9,,,,,,,2000,,,22.8,0,24.6,25.6,25,23.6
105,°­¸ª,2016-06-04 02:00,24.6,0,,,1.9,0,320,0,29,0,8.9,5.3,1003.8,0,1006.7,0,,9,,9,,,,,,,2000,,,20.7,0,24.1,25.2,24.8,23.6
105,°­¸ª,2016-06-04 03:00,23.9,0,,,2.3,0,290,0,31,0,9.2,5.7,1003.8,0,1006.8,0,,9,,9,,,,,,,2000,,,19.8,0,23.6,24.8,24.7,23.6
105,°­¸ª,2016-06-04 04:00,23.6,0,,,2.7,0,320,0,30,0,8.7,4.9,1003.8,0,1006.8,0,,9,,9,,,,,,,2000,,,20.3,0,23.3,24.4,24.5,23.6
105,°­¸ª,2016-06-04 05:00,23.4,0,,,1.9,0,290,0,29,0,8.3,4.3,1004.1,0,1007.1,0,,9,,9,,,,,,,2000,,,20.2,0,23,24,24.3,23.6
105,°­¸ª,2016-06-04 06:00,23.6,0,,,2.2,0,290,0,29,0,8.4,4.5,1004.4,0,1007.4,0,0,0,.07,0,,,,,,,2000,,,22.1,0,22.9,23.8,24.1,23.5
105,°­¸ª,2016-06-04 07:00,24.2,0,,,2.4,0,290,0,22,0,6.6,1.1,1004.9,0,1007.9,0,0,0,.37,0,,,,,,,2000,,,24.7,0,23,23.7,24,23.5
105,°­¸ª,2016-06-04 08:00,24.6,0,,,2,0,340,0,21,0,6.5,.8,1005.6,0,1008.6,0,.1,0,.56,0,,,,,,,2000,,,27.4,0,23.3,23.6,23.8,23.4
